trip_duration,distance_traveled,num_of_passengers,fare,tip,miscellaneous_fees,total_fare,surge_applied
1145.0,8.69,4.0,138.75,42,30.67500000000001,211.425,1
747.0,3.35,1.0,75.0,18,13.200000000000005,106.2,0
584.0,4.99,1.0,78.75,15,26.625,120.375,1
978.0,2.3,1.0,90.0,18,2.700000000000003,110.7,0
391.0,5.55,1.0,82.5,0,6.0,88.5,0
191.0,1.43,1.0,37.5,14,29.94999999999999,81.44999999999999,1
429.0,1.16,2.0,45.0,11,13.75,69.75,0
301.0,1.03,2.0,41.25,0,6.0,47.25,0
677.0,2.24,1.0,63.75,10,6.5,80.25,0
1273.0,4.8,1.0,112.5,28,26.450000000000017,166.95000000000002,1
468.0,2.14,1.0,52.5,0,26.625,79.125,1
752.0,3.38,1.0,78.75,8,6.25,93.0,0
328.0,1.61,1.0,45.0,0,9.75,54.75,0
712.0,2.57,2.0,67.5,11,6.024999999999992,84.52499999999999,0
1645.0,14.6,1.0,213.75,49,30.200000000000045,292.95000000000005,1
631.0,3.49,2.0,75.0,32,30.02500000000001,137.025,1
1136.0,12.59,1.0,172.5,41,29.94999999999999,243.45,1
659.0,2.59,1.0,67.5,0,34.125,101.625,1
1370.0,11.12,2.0,176.25,0,9.75,186.0,0
318.0,1.85,1.0,45.0,0,6.0,51.0,0
1886.0,21.31,1.0,288.75,0,55.125,343.875,0
458.0,1.66,1.0,52.5,0,9.750000000000009,62.25000000000001,0
454.0,2.78,1.0,56.25,17,30.700000000000003,103.95,1
1236.0,5.58,1.0,116.25,0,9.75,126.0,0
1001.0,4.72,2.0,97.5,0,13.5,111.0,0
1482.0,14.48,1.0,206.25,59,28.149999999999977,293.4,0
197.0,0.87,1.0,33.75,8,33.625,75.375,1
643.0,2.61,1.0,67.5,0,9.75,77.25,0
994.0,8.53,1.0,135.0,0,13.5,148.5,0
1076.0,5.79,1.0,225.0,0,0.0,225.0,0
1253.0,10.03,1.0,157.5,0,9.75,167.25,0
652.0,3.44,1.0,71.25,11,34.375,116.625,1
957.0,5.63,1.0,105.0,28,33.95000000000002,166.95000000000002,1
830.0,3.06,1.0,78.75,0,6.0,84.75,0
1920.0,8.43,1.0,225.0,0,6.0,231.0,0
261.0,1.67,2.0,41.25,0,9.75,51.0,0
267.0,0.85,1.0,37.5,0,6.0,43.5,0
364.0,1.45,1.0,45.0,15,34.125,94.125,1
552.0,2.3,1.0,60.0,0,6.0,66.0,0
1358.0,4.7,1.0,116.25,24,6.449999999999989,146.7,0
1039.0,12.96,1.0,187.5,0,6.0,193.5,0
1279.0,6.78,1.0,123.75,27,9.449999999999989,160.2,0
636.0,1.8,6.0,63.75,0,6.0,69.75,0
324.0,1.93,1.0,45.0,15,30.450000000000003,90.45,1
869.0,3.14,1.0,78.75,0,6.0,84.75,0
3738.0,13.04,1.0,303.75,0,6.0,309.75,0
898.0,4.18,1.0,90.0,0,6.0,96.0,0
1335.0,7.24,1.0,135.0,42,6.300000000000011,183.3,0
390.0,2.06,1.0,48.75,0,6.0,54.75,0
215.0,0.63,1.0,30.0,7,6.200000000000003,43.2,0
713.0,3.67,1.0,82.5,18,10.200000000000005,110.7,0
1209.0,6.2,1.0,123.75,0,9.75,133.5,0
201.0,1.01,1.0,33.75,8,5.950000000000003,47.7,0
1626.0,24.28,1.0,450.0,91,6.199999999999932,547.1999999999999,0
965.0,4.28,6.0,93.75,21,9.450000000000005,124.2,0
880.0,4.3,1.0,90.0,0,13.5,103.5,0
645.0,1.67,1.0,60.0,17,26.950000000000003,103.95,1
83927.0,5.79,1.0,123.75,6,6.449999999999989,136.2,0
473.0,1.9,1.0,52.5,0,13.5,66.0,0
402.0,1.74,1.0,48.75,16,30.200000000000003,94.95,1
416.0,1.43,1.0,48.75,0,13.500000000000009,62.25000000000001,0
1027.0,6.57,1.0,112.5,38,26.125,176.625,1
310.0,1.42,2.0,41.25,11,13.450000000000005,65.7,0
624.0,2.88,2.0,71.25,19,6.349999999999994,96.6,0
225.0,1.74,1.0,41.25,10,9.950000000000005,61.2,0
854.0,3.59,1.0,86.25,17,5.875,109.125,0
754.0,2.66,1.0,71.25,13,5.75,90.0,0
433.0,2.01,1.0,52.5,0,6.0,58.5,0
1112.0,12.05,2.0,176.25,41,28.44999999999999,245.7,0
3361.0,10.03,1.0,258.75,0,26.625,285.375,1
897.0,4.51,1.0,90.0,31,34.17500000000001,155.175,1
434.0,2.08,1.0,52.5,0,6.0,58.5,0
877.0,2.7,2.0,78.75,0,6.0,84.75,0
1220.0,5.39,1.0,116.25,15,6.0,137.25,0
275.0,1.11,1.0,37.5,0,26.625,64.125,1
737.0,6.39,1.0,97.5,22,13.700000000000015,133.20000000000002,0
350.0,1.92,1.0,45.0,9,13.275000000000006,67.275,0
631.0,3.22,1.0,67.5,15,10.125,92.625,0
513.0,2.48,3.0,56.25,13,9.950000000000005,79.2,0
765.0,4.7,5.0,90.0,0,6.0,96.0,0
1036.0,7.37,2.0,120.0,15,30.375,165.375,1
1763.0,14.02,1.0,217.5,73,26.825000000000045,317.32500000000005,1
1102.0,8.51,1.0,138.75,33,26.69999999999999,198.45,1
1337.0,8.69,1.0,146.25,35,30.69999999999999,211.95,1
1356.0,7.63,6.0,138.75,50,26.27500000000001,215.025,1
347.0,1.13,1.0,41.25,0,34.125,75.375,1
491.0,1.46,1.0,41.25,10,9.950000000000005,61.2,0
393.0,2.25,1.0,52.5,8,5.5,66.0,0
208.0,1.46,1.0,37.5,0,6.0,43.5,0
1083.0,7.03,1.0,123.75,27,9.449999999999989,160.2,0
2777.0,17.12,2.0,307.5,0,9.75,317.25,0
571.0,5.87,1.0,93.75,24,26.700000000000017,144.45000000000002,1
612.0,2.56,1.0,63.75,18,26.700000000000003,108.45,1
724.0,3.04,1.0,75.0,22,6.5,103.5,0
2865.0,15.58,1.0,273.75,90,26.774999999999977,390.525,1
392.0,2.29,1.0,48.75,0,6.0,54.75,0
251.0,1.77,1.0,37.5,38,9.25,84.75,0
1508.0,7.1,1.0,142.5,0,26.625,169.125,1
1970.0,5.46,5.0,157.5,33,5.699999999999989,196.2,0
371.0,2.43,1.0,52.5,0,6.0,58.5,0
832.0,10.62,1.0,153.75,16,5.974999999999994,175.725,0
513.0,2.09,1.0,56.25,13,9.875,79.125,0
652.0,2.04,1.0,63.75,15,13.950000000000005,92.7,0
1073.0,6.02,1.0,108.75,27,26.69999999999999,162.45,1
1373.0,13.02,1.0,191.85,16,23.30000000000001,231.15,1
1973.0,11.22,1.0,187.5,30,26.625,244.125,1
57.0,1.11,1.0,150.0,31,6.199999999999989,187.2,0
84.0,0.76,5.0,26.25,0,6.0,32.25,0
353.0,1.72,1.0,45.0,15,13.125,73.125,0
478.0,3.01,1.0,60.0,17,26.950000000000003,103.95,1
329.0,1.95,1.0,45.0,0,6.0,51.0,0
843.0,4.67,1.0,97.5,21,5.700000000000003,124.2,0
715.0,2.43,1.0,67.5,18,6.375,91.875,0
363.0,1.8,1.0,48.75,12,9.449999999999989,70.19999999999999,0
1935.0,13.55,2.0,232.5,48,10.199999999999989,290.7,0
522.0,2.22,1.0,56.25,0,9.75,66.0,0
1434.0,3.12,1.0,82.5,0,26.625,109.125,1
624.0,1.26,1.0,56.25,38,5.5,99.75,0
1406.0,7.6,1.0,138.75,33,26.69999999999999,198.45,1
450.0,2.59,1.0,56.25,17,26.200000000000003,99.45,1
1384.0,5.28,1.0,127.5,0,6.0,133.5,0
347.0,1.87,1.0,45.0,12,13.199999999999989,70.19999999999999,0
245.0,0.93,1.0,33.75,0,9.75,43.5,0
1028.0,5.68,1.0,108.75,0,6.0,114.75,0
685.0,2.62,1.0,71.25,19,6.349999999999994,96.6,0
471.0,2.11,1.0,52.5,15,6.0,73.5,0
809.0,2.38,1.0,71.25,0,6.0,77.25,0
1038.0,4.59,1.0,101.25,26,26.200000000000017,153.45000000000002,1
641.0,2.16,1.0,63.75,0,9.75,73.5,0
1205.0,4.88,4.0,150.0,0,2.25,152.25,0
1759.0,4.97,1.0,142.5,34,26.44999999999999,202.95,1
1311.0,9.5,1.0,157.5,33,10.125,200.625,0
162.0,1.26,1.0,33.75,9,9.450000000000005,52.2,0
509.0,3.17,1.0,63.75,0,26.625,90.375,1
545.0,1.98,1.0,56.25,15,13.5,84.75,0
241.0,1.13,1.0,37.5,9,5.700000000000003,52.2,0
429.0,1.82,1.0,52.5,0,13.5,66.0,0
562.0,2.64,1.0,60.0,13,6.200000000000003,79.2,0
2306.0,10.56,1.0,210.0,22,14.0,246.0,0
715.0,2.46,1.0,71.25,0,6.0,77.25,0
1240.0,4.33,1.0,105.0,0,13.5,118.5,0
368.0,1.35,1.0,45.0,0,6.0,51.0,0
431.0,1.79,1.0,48.75,0,6.0,54.75,0
328.0,2.09,1.0,45.0,15,26.625,86.625,1
169.0,0.87,2.0,30.0,13,13.549999999999995,56.55,0
3267.0,5.42,1.0,236.25,0,6.0,242.25,0
775.0,4.02,1.0,78.75,17,5.950000000000003,101.7,0
304.0,4.52,1.0,71.25,0,6.0,77.25,0
373.0,1.35,1.0,45.0,0,9.75,54.75,0
451.0,2.67,1.0,60.0,8,9.25,77.25,0
395.0,1.69,1.0,48.75,8,5.500000000000007,62.25000000000001,0
2489.0,22.85,2.0,315.0,0,62.625,377.625,0
462.0,2.62,1.0,56.25,0,9.75,66.0,0
1091.0,3.09,6.0,93.75,20,5.950000000000003,119.7,0
122.0,0.95,1.0,30.0,0,6.0,36.0,0
445.0,1.9,1.0,52.5,12,5.699999999999989,70.19999999999999,0
1240.0,8.11,1.0,138.75,0,26.625,165.375,1
2456.0,9.04,1.0,198.75,47,33.69999999999999,279.45,1
340.0,1.75,5.0,45.0,0,13.5,58.5,0
764.0,8.22,1.0,127.5,0,9.75,137.25,0
432.0,3.14,1.0,56.25,17,30.700000000000003,103.95,1
1011.0,3.57,1.0,97.5,21,5.700000000000003,124.2,0
440.0,3.04,1.0,60.0,17,10.149999999999991,87.14999999999999,0
565.0,2.33,1.0,63.75,0,6.0,69.75,0
796.0,3.01,1.0,75.0,0,6.0,81.0,0
677.0,3.67,1.0,78.75,0,9.75,88.5,0
267.0,1.17,1.0,37.5,9,5.700000000000003,52.2,0
734.0,1.93,1.0,67.5,0,6.0,73.5,0
473.0,3.06,2.0,63.75,0,6.0,69.75,0
1103.0,4.49,1.0,101.25,32,26.57499999999999,159.825,1
597.0,4.47,1.0,78.75,21,26.700000000000003,126.45,1
1296.0,10.7,1.0,168.75,35,5.949999999999989,209.7,0
568.0,1.74,1.0,60.0,0,6.0,66.0,0
327.0,1.4,1.0,41.25,22,6.5,69.75,0
498.0,1.64,1.0,52.5,0,6.0,58.5,0
1478.0,6.08,1.0,131.25,32,26.19999999999999,189.45,1
777.0,2.29,1.0,71.25,23,6.174999999999997,100.425,0
1528.0,5.95,2.0,138.75,75,6.0,219.75,0
826.0,2.82,1.0,78.75,0,6.0,84.75,0
28.0,0.14,1.0,3.0,0,2.25,5.25,0
344.0,1.53,2.0,41.25,9,6.450000000000003,56.7,0
652.0,2.19,1.0,67.5,0,6.0,73.5,0
714.0,3.23,1.0,71.25,0,34.125,105.375,1
1876.0,9.4,1.0,191.25,33,26.32499999999999,250.575,1
958.0,3.33,1.0,90.0,23,26.94999999999999,139.95,1
326.0,1.67,1.0,45.0,0,13.5,58.5,0
2059.0,17.54,1.0,273.75,0,9.75,283.5,0
514.0,5.92,1.0,93.75,30,5.924999999999983,129.67499999999998,0
584.0,1.77,1.0,56.25,15,6.375,77.625,0
961.0,4.18,1.0,97.5,15,26.625,139.125,1
600.0,2.69,1.0,60.0,0,6.0,66.0,0
934.0,4.67,1.0,97.5,0,6.0,103.5,0
1333.0,10.22,1.0,165.0,0,26.625,191.625,1
360.0,1.16,1.0,41.25,11,13.450000000000005,65.7,0
370.0,1.35,1.0,45.0,0,13.5,58.5,0
582.0,3.43,1.0,71.25,0,6.075000000000003,77.325,0
905.0,4.01,2.0,90.0,21,26.625,137.625,1
614.0,4.01,1.0,75.0,25,10.174999999999995,110.175,0
1696.0,17.77,2.0,247.5,56,34.450000000000045,337.95000000000005,1
258.0,0.48,1.0,33.75,8,5.875,47.625,0
607.0,3.4,1.0,71.25,16,9.950000000000005,97.2,0
333.0,2.03,1.0,45.0,0,6.0,51.0,0
183.0,1.29,1.0,33.75,0,13.5,47.25,0
1206.0,4.65,1.0,108.75,0,26.625,135.375,1
245.0,1.19,1.0,37.5,0,9.75,47.25,0
420.0,2.01,1.0,48.75,12,13.950000000000005,74.7,0
803.0,9.37,1.0,135.0,8,10.0,153.0,0
3833.0,14.93,1.0,300.0,0,13.5,313.5,0
707.0,4.83,1.0,86.25,0,34.125,120.375,1
867.0,5.99,1.0,105.0,8,9.25,122.25,0
317.0,1.13,1.0,41.25,0,13.5,54.75,0
296.0,2.04,1.0,45.0,18,13.050000000000011,76.05000000000001,0
456.0,1.77,1.0,48.75,8,5.500000000000007,62.25000000000001,0
643.0,3.72,1.0,71.25,21,34.2,126.45,1
560.0,2.25,1.0,56.25,17,13.899999999999991,87.14999999999999,0
653.0,2.49,1.0,63.75,20,33.7,117.45,1
531.0,2.09,1.0,56.25,18,34.2,108.45,1
351.0,1.21,1.0,45.0,15,6.299999999999997,66.3,0
1477.0,6.24,1.0,142.5,0,6.0,148.5,0
846.0,3.44,6.0,82.5,0,13.5,96.0,0
505.0,2.69,5.0,60.0,14,9.700000000000005,83.7,0
482.0,1.92,1.0,52.5,12,5.699999999999989,70.19999999999999,0
267.0,1.03,1.0,37.5,0,6.0,43.5,0
439.0,2.03,1.0,52.5,0,6.0,58.5,0
271.0,1.01,1.0,37.5,13,13.25,63.75,0
1256.0,5.95,1.0,123.75,15,34.125,172.875,1
745.0,10.93,1.0,153.75,52,55.325000000000045,261.07500000000005,0
1442.0,5.36,1.0,131.25,16,34.625,181.875,1
348.0,1.69,1.0,45.0,0,9.75,54.75,0
1835.0,7.26,1.0,157.5,0,26.625,184.125,1
425.0,2.66,1.0,52.5,16,9.350000000000009,77.85000000000001,0
213.0,1.37,1.0,37.5,0,13.5,51.0,0
887.0,1.29,1.0,75.0,0,6.0,81.0,0
406.0,1.69,1.0,48.75,0,6.0,54.75,0
707.0,5.47,1.0,93.75,9,9.75,112.5,0
641.0,3.15,1.0,75.0,8,9.25,92.25,0
1938.0,28.36,1.0,390.0,89,55.14999999999998,534.15,0
841.0,5.46,1.0,93.75,0,13.5,107.25,0
1480.0,5.5,1.0,127.5,39,30.82499999999999,197.325,1
215.0,1.05,1.0,33.75,0,6.0,39.75,0
897.0,3.48,1.0,86.25,23,26.19999999999999,135.45,1
2196.0,3.83,1.0,165.0,0,35.25,200.25,0
492.0,2.49,1.0,56.25,0,6.000000000000007,62.25000000000001,0
799.0,2.95,1.0,75.0,0,13.5,88.5,0
826.0,14.79,1.0,191.25,0,9.75,201.0,0
953.0,4.49,1.0,93.75,0,26.625,120.375,1
259.0,1.01,1.0,37.5,0,6.0,43.5,0
772.0,2.77,1.0,75.0,24,6.299999999999997,105.3,0
1390.0,8.58,1.0,187.5,0,51.375,238.875,0
1027.0,2.96,2.0,90.0,25,33.94999999999999,148.95,1
501.0,2.09,2.0,56.25,0,9.75,66.0,0
516.0,2.17,1.0,56.25,6,6.2250000000000085,68.47500000000001,0
292.0,1.67,1.0,45.0,16,10.174999999999995,71.175,0
701.0,3.22,1.0,71.25,0,9.75,81.0,0
860.0,6.81,1.0,116.25,0,9.75,126.0,0
85310.0,2.3,1.0,63.75,0,6.0,69.75,0
390.0,2.01,1.0,48.75,0,13.500000000000009,62.25000000000001,0
994.0,3.28,1.0,86.25,0,26.625,112.875,1
568.0,1.29,1.0,52.5,0,6.0,58.5,0
405.0,1.19,1.0,45.0,0,13.5,58.5,0
1387.0,7.61,1.0,135.0,15,6.0,156.0,0
2304.0,14.68,1.0,247.5,76,54.80000000000001,378.3,0
419.0,2.11,1.0,48.75,12,13.950000000000005,74.7,0
1459.0,5.63,1.0,127.5,31,26.375,184.875,1
191.0,1.32,1.0,37.5,9,10.200000000000005,56.7,0
643.0,3.25,5.0,71.25,0,9.75,81.0,0
805.0,3.01,1.0,78.75,18,13.950000000000005,110.7,0
581.0,2.25,0.0,60.0,13,6.125,79.125,0
1151.0,5.23,1.0,108.75,15,26.625,150.375,1
892.0,4.35,1.0,90.0,29,26.80000000000001,145.8,1
603.0,2.88,2.0,67.5,15,5.700000000000003,88.2,0
137.0,2.17,1.0,45.0,10,6.200000000000003,61.2,0
1025.0,11.93,1.0,172.5,22,30.875,225.375,1
419.0,2.27,1.0,52.5,0,6.0,58.5,0
1075.0,2.24,1.0,86.25,0,6.0,92.25,0
419.0,1.53,1.0,48.75,52,10.25,111.0,0
906.0,3.83,5.0,86.25,0,13.5,99.75,0
620.0,2.77,1.0,67.5,0,30.375,97.875,1
368.0,2.25,1.0,48.75,0,13.500000000000009,62.25000000000001,0
419.0,2.27,1.0,52.5,16,26.450000000000003,94.95,1
276.0,1.87,1.0,45.0,15,6.299999999999997,66.3,0
727.0,4.3,2.0,82.5,18,10.200000000000005,110.7,0
678.0,7.42,2.0,112.5,0,30.375,142.875,1
581.0,2.78,1.0,67.5,24,30.825000000000003,122.325,1
731.0,2.72,1.0,67.5,16,13.700000000000005,97.2,0
2564.0,9.24,2.0,147.75,0,2.25,150.0,0
1045.0,4.26,1.0,97.5,0,13.5,111.0,0
566.0,4.44,1.0,78.75,22,30.200000000000017,130.95000000000002,1
955.0,2.93,1.0,82.5,8,5.5,96.0,0
428.0,1.9,1.0,48.75,11,5.950000000000003,65.7,0
643.0,3.27,1.0,71.25,15,6.450000000000003,92.7,0
1525.0,11.8,1.0,191.25,49,6.349999999999994,246.6,0
468.0,1.98,1.0,52.5,16,26.450000000000003,94.95,1
878.0,3.75,1.0,86.25,18,6.450000000000003,110.7,0
764.0,3.7,1.0,78.75,0,34.125,112.875,1
733.0,2.25,1.0,67.5,11,26.875,105.375,1
811.0,2.77,1.0,78.75,28,13.174999999999995,119.925,0
991.0,4.35,1.0,90.0,0,6.0,96.0,0
1018.0,3.85,2.0,93.75,20,5.950000000000003,119.7,0
691.0,3.11,1.0,71.25,17,13.450000000000005,101.7,0
1175.0,9.66,5.0,150.0,35,26.94999999999999,211.95,1
600.0,2.95,6.0,67.5,12,9.299999999999995,88.8,0
304.0,1.83,2.0,45.0,10,6.200000000000003,61.2,0
1494.0,9.22,1.0,157.5,38,29.94999999999999,225.45,1
629.0,3.06,1.0,63.75,0,13.5,77.25,0
599.0,2.11,1.0,63.75,0,9.75,73.5,0
1070.0,4.52,1.0,101.25,19,26.82499999999999,147.075,1
1216.0,9.95,1.0,161.25,38,26.19999999999999,225.45,1
730.0,2.66,1.0,112.5,0,2.25,114.75,0
591.0,3.86,0.0,75.0,25,26.75,126.75,1
943.0,6.45,1.0,120.0,29,26.950000000000017,175.95000000000002,1
1308.0,4.51,1.0,116.25,29,26.19999999999999,171.45,1
963.0,4.94,1.0,101.25,0,26.625,127.875,1
381.0,1.32,1.0,45.0,16,33.95,94.95,1
2227.0,19.97,1.0,300.0,76,21.125,397.125,0
1408.0,5.66,2.0,127.5,32,34.44999999999999,193.95,1
704.0,2.01,1.0,67.5,0,26.625,94.125,1
460.0,2.09,1.0,52.5,0,6.0,58.5,0
207.0,1.38,1.0,37.5,9,10.200000000000005,56.7,0
659.0,2.19,1.0,56.25,0,13.5,69.75,0
461.0,2.14,1.0,52.5,0,6.0,58.5,0
1957.0,4.8,1.0,150.0,32,26.42500000000001,208.425,1
425.0,1.79,1.0,45.0,0,6.0,51.0,0
707.0,6.82,1.0,108.75,27,26.69999999999999,162.45,1
25.0,0.02,1.0,18.75,375,6.0,399.75,0
332.0,1.77,1.0,41.25,17,26.575000000000003,84.825,1
889.0,3.36,1.0,82.5,0,6.0,88.5,0
341.0,1.19,1.0,37.5,0,13.5,51.0,0
452.0,1.85,1.0,52.5,8,9.25,69.75,0
566.0,2.66,1.0,63.75,0,6.0,69.75,0
401.0,1.32,2.0,45.0,0,6.0,51.0,0
299.0,1.11,1.0,37.5,9,5.700000000000003,52.2,0
278.0,1.13,1.0,37.5,0,9.75,47.25,0
1062.0,10.49,1.0,225.0,0,2.25,227.25,0
1078.0,4.51,1.0,97.5,31,26.67500000000001,155.175,1
1284.0,10.94,1.0,172.5,40,26.44999999999999,238.95,1
3846.0,31.22,1.0,390.0,75,88.875,553.875,0
1359.0,15.34,1.0,206.25,0,9.75,216.0,0
3904.0,22.08,1.0,367.5,0,13.5,381.0,0
1399.0,14.92,1.0,210.0,48,32.69999999999999,290.7,0
694.0,2.57,2.0,67.5,20,13.75,101.25,0
498.0,2.78,1.0,60.0,0,6.0,66.0,0
384.0,1.67,2.0,45.0,0,6.0,51.0,0
333.0,1.95,1.0,48.75,12,9.449999999999989,70.19999999999999,0
285.0,1.61,2.0,45.0,0,6.0,51.0,0
1590.0,6.2,1.0,138.75,0,6.0,144.75,0
9481.0,19.7,1.0,187.5,0,2.25,189.75,0
85636.0,24.16,1.0,348.75,0,83.25,432.0,1
1342.0,4.51,1.0,116.25,26,13.450000000000015,155.70000000000002,0
619.0,2.0,3.0,63.75,0,6.0,69.75,0
825.0,6.24,6.0,105.0,0,6.0,111.0,0
254.0,1.19,1.0,37.5,9,5.700000000000003,52.2,0
321.0,1.29,1.0,41.25,10,9.875,61.125,0
1442.0,11.81,2.0,187.5,44,34.44999999999999,265.95,1
484.0,2.09,2.0,52.5,12,10.200000000000005,74.7,0
733.0,2.41,1.0,67.5,8,5.5,81.0,0
1414.0,6.45,1.0,131.25,0,26.625,157.875,1
1478.0,10.14,1.0,168.75,29,26.94999999999999,224.7,1
647.0,2.43,1.0,63.75,0,13.5,77.25,0
2103.0,11.86,1.0,210.0,73,34.325000000000045,317.32500000000005,1
672.0,2.83,1.0,71.25,0,6.0,77.25,0
752.0,4.23,5.0,90.0,19,6.200000000000003,115.2,0
1083.0,3.01,1.0,90.0,15,6.0,111.0,0
91.0,0.4,1.0,22.5,0,13.5,36.0,0
165.0,0.68,1.0,30.0,9,6.0,45.0,0
1921.0,10.62,2.0,195.0,30,26.625,251.625,1
1076.0,5.33,1.0,105.0,0,26.625,131.625,1
646.0,3.35,2.0,71.25,20,26.200000000000003,117.45,1
992.0,4.18,1.0,93.75,8,5.5,107.25,0
1748.0,15.66,5.0,228.75,0,6.0,234.75,0
643.0,2.48,1.0,63.75,23,13.674999999999995,100.425,0
521.0,4.41,1.0,78.75,0,9.75,88.5,0
822.0,2.43,1.0,75.0,16,6.200000000000003,97.2,0
870.0,3.51,1.0,82.5,18,5.700000000000003,106.2,0
468.0,1.93,1.0,52.5,0,13.650000000000006,66.15,0
1078.0,4.84,1.0,105.0,28,33.95000000000002,166.95000000000002,1
1192.0,7.11,2.0,135.0,35,6.25,176.25,0
376.0,0.64,1.0,41.25,0,13.5,54.75,0
1134.0,10.72,5.0,157.5,41,5.875,204.375,0
515.0,2.14,1.0,60.0,15,13.5,88.5,0
917.0,4.65,1.0,97.5,0,26.625,124.125,1
496.0,3.17,1.0,63.75,0,26.625,90.375,1
891.0,3.22,1.0,82.5,0,13.5,96.0,0
1163.0,5.26,1.0,108.75,34,26.44999999999999,169.2,1
547.0,1.9,1.0,52.5,16,14.0,82.5,0
1439.0,17.7,1.0,243.75,0,26.625,270.375,1
350.0,1.93,1.0,48.75,0,6.0,54.75,0
162.0,0.61,1.0,30.0,0,6.0,36.0,0
821.0,2.74,1.0,75.0,0,6.0,81.0,0
3.0,0.23,1.0,57.75,12,2.25,72.0,0
425.0,2.29,1.0,56.25,16,5.6000000000000085,77.85000000000001,0
25.0,1.93,1.0,18.75,0,9.75,28.5,0
787.0,4.1,1.0,82.5,35,34.07500000000002,151.57500000000002,1
587.0,1.61,1.0,56.25,12,6.375,74.625,0
1665.0,7.35,1.0,153.75,54,26.77500000000001,234.525,1
255.0,1.11,1.0,37.5,8,5.5,51.0,0
1037.0,3.22,1.0,93.75,0,26.625,120.375,1
225.0,0.74,1.0,33.75,0,6.0,39.75,0
666.0,2.45,1.0,63.75,8,13.0,84.75,0
531.0,1.79,1.0,56.25,0,6.000000000000007,62.25000000000001,0
619.0,2.08,1.0,63.75,0,13.5,77.25,0
571.0,1.77,1.0,56.25,0,26.625,82.875,1
616.0,3.83,1.0,75.0,30,27.07499999999999,132.075,1
566.0,4.8,1.0,78.75,8,29.875,116.625,1
637.0,3.23,1.0,71.25,0,6.0,77.25,0
1271.0,8.58,1.0,146.25,0,26.625,172.875,1
625.0,2.09,1.0,60.0,0,13.5,73.5,0
297.0,1.74,1.0,45.0,0,13.5,58.5,0
808.0,3.54,2.0,78.75,0,13.5,92.25,0
561.0,2.95,1.0,63.75,0,6.0,69.75,0
1057.0,3.91,1.0,93.75,20,5.950000000000003,119.7,0
1217.0,5.63,1.0,120.0,29,26.875,175.875,1
1130.0,3.09,1.0,97.5,19,26.225000000000023,142.72500000000002,1
637.0,2.99,1.0,71.25,11,30.25,112.5,1
2905.0,24.06,1.0,356.25,0,9.75,366.0,0
815.0,10.32,1.0,150.0,30,26.625,206.625,1
284.0,2.14,1.0,45.0,11,9.700000000000005,65.7,0
1947.0,8.59,1.0,172.5,8,29.875,210.375,1
759.0,3.33,1.0,78.75,0,6.0,84.75,0
319.0,2.37,1.0,48.75,0,9.75,58.5,0
143.0,1.27,1.0,30.0,9,6.0,45.0,0
778.0,2.59,1.0,71.25,0,9.75,81.0,0
659.0,1.16,2.0,60.0,8,13.0,81.0,0
433.0,1.9,1.0,48.75,0,6.0,54.75,0
882.0,8.05,1.0,131.25,25,33.94999999999999,190.2,1
11.0,0.05,1.0,18.75,0,13.5,32.25,0
896.0,3.78,1.0,90.0,0,9.75,99.75,0
654.0,3.06,1.0,71.25,0,6.0,77.25,0
1291.0,12.55,1.0,150.0,0,2.25,152.25,0
2310.0,7.29,1.0,183.75,54,34.575000000000045,272.32500000000005,1
563.0,1.51,1.0,52.5,0,13.5,66.0,0
1439.0,12.71,1.0,195.0,0,26.625,221.625,1
476.0,1.16,1.0,48.75,15,13.5,77.25,0
240.0,1.13,1.0,33.75,0,6.0,39.75,0
580.0,2.93,1.0,63.75,0,6.0,69.75,0
739.0,9.04,5.0,131.25,30,6.0,167.25,0
877.0,1.48,1.0,75.0,0,6.0,81.0,0
305.0,2.11,1.0,45.0,18,13.050000000000011,76.05000000000001,0
248.0,0.95,1.0,33.75,17,34.075,84.825,1
1039.0,4.51,1.0,97.5,0,6.0,103.5,0
1726.0,6.95,5.0,150.0,0,26.625,176.625,1
2221.0,8.43,1.0,187.5,40,13.699999999999989,241.2,0
1967.0,8.66,1.0,176.25,112,27.125,315.375,1
528.0,1.3,1.0,52.5,0,6.0,58.5,0
458.0,1.92,6.0,52.5,12,26.474999999999994,90.975,1
1254.0,6.9,1.0,135.0,30,13.200000000000015,178.20000000000002,0
425.0,3.38,1.0,60.0,0,6.0,66.0,0
1656.0,5.79,1.0,138.75,8,5.5,152.25,0
321.0,1.82,2.0,45.0,0,6.0,51.0,0
428.0,2.08,2.0,48.75,0,6.0,54.75,0
309.0,1.16,1.0,37.5,9,10.200000000000005,56.7,0
359.0,6.16,1.0,187.5,28,2.75,218.25,0
2575.0,7.89,1.0,202.5,0,13.5,216.0,0
1445.0,8.05,1.0,146.25,36,34.19999999999999,216.45,1
971.0,12.67,1.0,176.25,15,6.0,197.25,0
941.0,6.52,1.0,105.0,0,13.5,118.5,0
1111.0,6.2,1.0,112.5,0,26.625,139.125,1
295.0,1.08,1.0,37.5,0,13.5,51.0,0
153.0,0.74,1.0,30.0,0,6.0,36.0,0
333.0,1.63,5.0,41.25,0,9.75,51.0,0
610.0,3.8,5.0,75.0,20,6.25,101.25,0
860.0,5.94,2.0,97.5,0,9.75,107.25,0
